section,group,qualified_name,name,aliases,help,module,line,kind
system,legacy,교감,교감,교감도,아바돈과의 대화 누적 기록을 확인합니다.,v620_dialogue_memory,1365,command
system,legacy,궁합,궁합,compatibility | servercompatibility,두 사용자의 오늘의 재미 궁합을 확인합니다.,v1220_chaos_festival_complete,1605,command
system,legacy,권한백업,권한백업,봇권한백업 | permissionbackup,현재 채널의 모든 봇 권한 덮어쓰기를 복구 지점으로 저장합니다.,v1150_server_operations_permissions,904,command
system,legacy,권한복구,권한복구,봇권한복구 | restorepermissions | permissionrollback,권한 적용 전에 생성된 복구 ID로 채널 덮어쓰기를 되돌립니다.,v1150_server_operations_permissions,1005,command
system,legacy,권한자동설정,권한자동설정,채널권한자동설정 | autopermissions | autoconfigurepermissions,채널 이름과 종류에 따라 ABADDON 권한 프로필을 미리보기 또는 적용합니다.,v1150_server_operations_permissions,959,command
system,legacy,그림자정답,그림자정답,shadowanswer | silhouetteanswer,그림자 추리 정답을 제출합니다.,v1220_chaos_festival_complete,906,command
system,legacy,그림자추리,그림자추리,shadowquiz | silhouettequiz,그림자·단서 추리 문제를 시작합니다.,v1220_chaos_festival_complete,894,command
system,legacy,금고시작,금고시작,,,v638_hardcore_arcade,1333,command
system,legacy,금고참가,금고참가,,,v638_hardcore_arcade,1310,command
system,legacy,기본목소리,기본목소리,,개인 설정이 없는 사용자의 서버 기본 목소리를 정합니다.,v433_voice_sanctuary,1843,command
system,legacy,기억회로,기억회로,기억게임 | 이모지기억,,v640_interactive_arcade,772,command
system,legacy,까마귀,까마귀,떠돌이상인 | 게릴라상점,,v637_dynamic_events,727,command
system,legacy,까마귀구매,까마귀구매,,,v637_dynamic_events,755,command
system,legacy,꾸미기센터,꾸미기센터,cosmeticcenter | profilecosmetics,프로필 이미지와 보유 꾸미기 항목을 확인합니다.,v1220_chaos_festival_complete,1836,command
system,legacy,끄기,끄기,,자동 TTS를 끄고 대기열을 비웁니다.,v433_voice_sanctuary,1908,command
system,legacy,납품,납품,계약납품 | 의뢰제출,수락한 계약의 자원을 제출하고 보상을 받습니다.,v770_ruin_farming,1694,command
system,legacy,내게임장식,내게임장식,mygamecosmetics | mytabledecor,선택한 테이블 테마와 카드 스킨을 확인합니다.,v1100_game_city_overhaul,233,command
system,legacy,내경고,내경고,내제재,자신의 활성 경고와 최근 제재 기록을 확인합니다.,v422_security_center,588,command
system,legacy,내구도,내구도,,,v637_dynamic_events,553,command
system,legacy,내사업,내사업,mybusiness | businessdashboard,내 사업 현황과 정산 가능한 수익을 확인합니다.,v1220_chaos_festival_complete,1389,command
system,legacy,내설정,내설정,,내 TTS 목소리와 서버 기본 설정을 확인합니다.,v433_voice_sanctuary,1783,command
system,legacy,내아지트,내아지트,myhideout | cityhome,개인 아지트를 구매하거나 확인합니다.,v1320_black_city_complete,533,command
system,legacy,내알림,내알림,알림상태통합,통합 알림센터 설정을 확인합니다.,v790_operations_disaster,881,command
system,legacy,내전설,내전설,mylegend | personallegend,개인 전설과 성향·주요 기록을 확인합니다.,v1620_living_legends,899,command
system,legacy,내접수,내접수,,현재 열린 접수 상태를 DM으로 확인합니다.,v423_intake_center,1010,command
system,legacy,누적보상,누적보상,참여보상 | 성장이정표,,v710_growth_loop,650,command
system,legacy,닉네임,닉네임,,멤버의 서버 닉네임을 변경하거나 초기화합니다.,v410_server_management,1312,command
system,legacy,다음행동설정,다음행동설정,nextactionsettings | nextactions,핵심 콘텐츠 완료 후 표시되는 다음 행동 버튼을 켜거나 끕니다.,v1650_survivor_core_complete,247,command
system,legacy,다크존,다크존,다크존도움말,,v639_frontier_operations,637,command
system,legacy,다크존공격,다크존공격,다크존습격,,v639_frontier_operations,759,command
system,legacy,다크존상태,다크존상태,,,v639_frontier_operations,737,command
system,legacy,다크존진입,다크존진입,,,v639_frontier_operations,646,command
system,legacy,다크존탈출,다크존탈출,,,v639_frontier_operations,715,command
system,legacy,다크존탐색,다크존탐색,,,v639_frontier_operations,670,command
system,legacy,단말기,단말기,생존단말기 | 통합단말기 | 아바돈단말기,현재 상태에 맞는 주요 기능을 한 선택창에서 엽니다.,v810_world_map_ux,589,command
system,legacy,답변양식목록,답변양식목록,,등록된 빠른 답변 양식 목록을 확인합니다.,v423_intake_center,971,command
system,legacy,답변양식삭제,답변양식삭제,,등록된 빠른 답변 양식을 삭제합니다.,v423_intake_center,959,command
system,legacy,답변양식추가,답변양식추가,,접수 채널에서 사용할 빠른 답변 양식을 등록합니다. 이름 | 내용,v423_intake_center,938,command
system,legacy,대출,대출,,,v40_finance,593,command
system,legacy,대통령,대통령,president | daifugo,,v1090_integrated_renewal,1440,command
system,legacy,대화,대화,대화센터 | 아바돈대화 | chatcenter | conversationcenter,아바돈 대화·기억 드롭다운 제어실을 엽니다.,v620_dialogue_memory,1166,command
system,legacy,대화금지,대화금지,채널뮤트,현재 채널에서 특정 멤버의 전송과 반응을 제한합니다.,v420_ops_center,366,command
system,legacy,대화종료,대화종료,말걸기종료 | 대화끝 | endchat | stopconversation,현재 채널에서 진행 중인 아바돈 연속 대화를 종료합니다.,v620_dialogue_memory,1188,command
system,legacy,대화허용,대화허용,채널언뮤트,대화금지 전에 저장한 채널 권한으로 복구합니다.,v420_ops_center,412,command
system,legacy,대회센터,대회센터,tournamentcenter,,v1090_integrated_renewal,1787,command
system,legacy,데이터백업,데이터백업,수동백업,,v641_stabilization,483,command
system,legacy,도감보상,도감보상,,,v32_codex_settings_tutorial,160,command
system,legacy,도리짓고땡,도리짓고땡,dorijitgottaeng | dori,,v1090_integrated_renewal,1452,command
system,legacy,도시,도시,city | blackcity,BLACK CITY 메인 메뉴를 엽니다.,v1320_black_city_complete,298,command
system,legacy,도시개설,도시개설,createcity | renamecity,관리자가 도시 이름을 정하고 기능을 활성화합니다.,v1320_black_city_complete,312,command
system,legacy,도시건설,도시건설,citybuild,공동 시설 목록과 기부 방법을 안내합니다.,v1320_black_city_complete,582,command
system,legacy,도시뉴스,도시뉴스,citynews | blackcitynews,최근 도시 뉴스를 확인합니다.,v1320_black_city_complete,694,command
system,legacy,도시백업,도시백업,citybackup | blackcitybackup,현재 서버의 BLACK CITY 상태를 백업합니다.,v1320_black_city_complete,777,command
system,legacy,도시복구,도시복구,cityrestore | blackcityrestore,백업 ID로 서버의 BLACK CITY 상태를 복구합니다.,v1320_black_city_complete,782,command
system,legacy,도시상태,도시상태,citystatus | blackcitystatus,도시 지표와 개방 지역을 확인합니다.,v1320_black_city_complete,345,command
system,legacy,도시설정,도시설정,citysettings | blackcitysettings,관리자가 도시 자동 기능과 공개 설정을 켜고 끕니다.,v1320_black_city_complete,752,command
system,legacy,도시세력,도시세력,cityfactions | blackfactions,검은 도시의 세력 현황을 확인합니다.,v1320_black_city_complete,368,command
system,legacy,도시시즌,도시시즌,cityseason | blackcityseason,4주 월드 시즌의 진행 상태를 확인합니다.,v1320_black_city_complete,723,command
system,legacy,도시알림채널,도시알림채널,cityalertchannel | citynewschannel,자동 도시 뉴스가 게시될 채널을 지정하거나 해제합니다.,v1320_black_city_complete,764,command
system,legacy,도시이동,도시이동,citymove | gotodistrict,검은 도시의 다른 지역으로 이동합니다.,v1320_black_city_complete,332,command
system,legacy,도시직업,도시직업,cityjobs | blackcityjobs,BLACK CITY 직업 10종을 확인합니다.,v1320_black_city_complete,448,command
system,legacy,도시직업선택,도시직업선택,choosecityjob | selectcityjob,BLACK CITY 생산 직업을 선택합니다.,v1320_black_city_complete,453,command
system,legacy,도시침공,도시침공,cityinvasion,관리자가 선택형 도시 침공 장면을 시작합니다.,v1620_living_legends,1062,command
system,legacy,돌발이벤트,돌발이벤트,chaosevent | randomevent,현재 돌발 이벤트를 확인하거나 관리자가 즉시 시작합니다.,v1220_chaos_festival_complete,569,command
system,legacy,돌연변이경주,돌연변이경주,투기장경주 | 괴수경주,,v638_hardcore_arcade,921,command
system,legacy,돌연변이배팅,돌연변이배팅,투기장배팅,,v638_hardcore_arcade,938,command
system,legacy,땅파기,땅파기,굴착 | 삽질,,v610_digging_treasure,505,command
system,legacy,라미,라미,rummy,,v1090_integrated_renewal,1436,command
system,legacy,라이어게임,라이어게임,liargame | wordliar,라이어 게임 로비를 엽니다.,v1220_chaos_festival_complete,827,command
system,legacy,라이어시작,라이어시작,startliar | startliargame,라이어 단어를 DM으로 배정합니다.,v1220_chaos_festival_complete,849,command
system,legacy,라이어참가,라이어참가,joinliar | joinliargame,라이어 게임에 참가합니다.,v1220_chaos_festival_complete,838,command
system,legacy,라이어투표,라이어투표,liarvote | wordliarvote,라이어로 의심되는 참가자에게 투표합니다.,v1220_chaos_festival_complete,874,command
system,legacy,랜덤박스,랜덤박스,대형랜덤박스 | 보급박스,,v637_dynamic_events,814,command
system,legacy,레벨설정,레벨설정,,,admin_tools,211,command
system,legacy,레이드설정,레이드설정,,가입 폭주 기준과 최소 계정 나이를 설정합니다.,v411_server_guard_plus,848,command
system,legacy,레이드자동잠금,레이드자동잠금,,레이드 감지 시 서버 전체 잠금 여부를 설정합니다.,v411_server_guard_plus,862,command
system,legacy,레이드해제,레이드해제,,현재 레이드 감지 상태를 수동 해제합니다.,v411_server_guard_plus,874,command
system,legacy,로그채널,로그채널,,운영 기록이 전송될 로그 채널을 지정합니다.,v410_server_management,1383,command
system,legacy,로그채널설정,로그채널설정,,보안/메시지/멤버/운영 로그 채널을 개별 지정합니다.,v422_security_center,402,command
system,legacy,로드맵,로드맵,개발로드맵,개발 예정·진행 중·완료된 공개 건의를 확인합니다.,v790_operations_disaster,966,command
system,legacy,리그기록,리그기록,leaguerecord,,v1090_integrated_renewal,1803,command
system,legacy,리그참가,리그참가,joinleague,,v1090_integrated_renewal,1796,command
system,legacy,리플레이이미지,리플레이이미지,replayimage | visualreplay,최근 게임 진행 기록을 이미지 타임라인으로 확인합니다.,v1095_gameplay_polish_patch,131,command
system,legacy,마피아,마피아,mafia | werewolf,마피아 게임 로비를 엽니다.,v1220_chaos_festival_complete,743,command
system,legacy,마피아시작,마피아시작,startmafia | startwerewolf,마피아 역할을 배정하고 게임을 시작합니다.,v1220_chaos_festival_complete,769,command
system,legacy,마피아참가,마피아참가,joinmafia | joinwerewolf,마피아 로비에 참가합니다.,v1220_chaos_festival_complete,758,command
system,legacy,마피아투표,마피아투표,mafiavote | werewolfvote,마피아 게임에서 처형 대상을 투표합니다.,v1220_chaos_festival_complete,795,command
system,legacy,말해,말해,읽어 | say,,v433_voice_sanctuary,1425,command
system,legacy,맞고,맞고,matgo | koreanmatgo,,v1010_companion_card_games,1014,command
system,legacy,메시지정리센터,메시지정리센터,청소센터 | cleanupcenter | messagecleanup,확인 버튼 뒤 최근·봇·링크·첨부·사용자 메시지를 안전하게 정리합니다.,v1670_live_ops_polish,375,command
system,legacy,멤버정보,멤버정보,운영유저정보,"멤버의 계정, 역할, 경고, 타임아웃 정보를 확인합니다.",v411_server_guard_plus,1020,command
